id,person,recommended_recipes,healthiness,created,llm_nudges
32,14,"[5569, 4376, 6507]",Unhealthy,2024-12-11 10:09:08.296736+00:00,"[['#UnhealthyIndulgence', '#CaloricBomb', '#HighFatContent', '#LowProteinRatio', '#PoorFoodStandard', '#NotWorthTheEffort'], ['#UnhealthyButDelicious', '#HighFatLowRating', '#CalorieBomb', '#ProteinPackedIndulgence', '#AvoidIfWatchingWeight', '#NotForEverydayEating'], ['#UnhealthyChowder', '#HighFatMeal', '#FSA10Chowder', '#CaloricOverload', '#IndulgentDish', '#NotForEveryday']]"
31,14,"[2282, 446, 2075]",Healthy,2024-12-11 10:09:08.293026+00:00,"[['#HealthyAndDeliciousSoup', '#LowFatHighProteinMeal', '#NutrientPackedBowl', '#FSA6ApprovedRecipe', '#NutritiousAndFillingSoup', '#PerfectForActiveLifestyles'], ['#HealthyBlackBeanStew', '#ProteinPackedMeal', '#NutritiousBrazilianStew', '#LowFatHighProtein', '#BalancedDietOption', '#QuickEasyMealprep'], ['#HealthyTurkeyGoulash', '#LowFatHighProtein', '#NutrientRichDish', '#FSA6ApprovedMeal', '#311CaloriesPerServing', '#DeliciousAndNutritious']]"
30,17,"[3489, 4167, 5609]",Unhealthy,2024-12-11 10:08:49.635804+00:00,"[['#HealthyEating', '#LeanProtein', '#AvocadoSalsa', '#LowCalorie', '#WeightManagement', '#NutritiousMeal'], ['#IndulgentDish', '#HighCalorieMeal', '#NotFitForWeightLoss', '#UnhealthyOption', '#DecadentDinner', '#TastyButNotHealthy'], ['#UnhealthyEating', '#HighFatContent', '#LowProtein', '#FSA10', '#LowCalorieOption', '#NotRecommended']]"
29,17,"[561, 91, 494]",Healthy,2024-12-11 10:08:49.632207+00:00,"[['#HealthyEating', '#MoroccanCuisine', '#LowFat', '#HighProtein', '#FSA6', '#NutritiousMeal'], ['#HealthyBurgers', '#BalancedMeals', '#LowCalorie', '#HighProtein', '#NutritiousEating', '#HomemadeGoodness'], ['#HealthyEating', '#LowFatHighProtein', '#AppleGlazedPork', '#FSA6', '#CalorieCount434', '#NutrientRichMeal']]"
28,13,"[5474, 6345, 6563]",Unhealthy,2024-12-11 10:08:48.182073+00:00,"[['#UnhealthyChowderOption', '#HighCalorieSoup', '#NotRecommendedForWeightLoss', '#FSA10Rating', '#PoorChoiceForLowActivityLifestyle', '#SkipTheHamChowder'], ['#SausagePastaSauce', '#HighCalorieItalianSausage', '#UnhealthyFSA', '#NotRecommended', '#HighFatContent', '#LowActivityRequirement'], ['#HealthyRicottaGnocchi', '#LowFatHighProtein', '#WholesomeIngredients', '#NotSuitableforWeightLoss', '#HighCalorieDish', '#NotRecommendedforInactivity']]"
27,13,"[1005, 2329, 236]",Healthy,2024-12-11 10:08:48.178763+00:00,"[['#HealthyChickenChili', '#LowFatHighProtein', '#NutritiousMealChoice', '#HeartHealthyDinner', '#FillingAndNutritious', '#FastAndSimpleDinnerOption'], ['#HealthyLentilLoaf', '#NutrientRichMeatlessMeal', '#HighProteinVeggieLoaf', '#LowFatHighProteinOption', '#BalancedMealOption', '#HeartHealthyDish'], ['#HealthyProteinPackedMeatloaf', '#LowFatHighProteinMeal', '#NutritiousMeatlessOption', '#FSA6ApprovedMeatloaf', '#WeightLossFriendlyDish', '#EasyHealthyMealOption']]"
26,16,"[5474, 6345, 6563]",Unhealthy,2024-12-11 10:08:43.831808+00:00,"[['#UnhealthyHamChowder', '#HighCalorieChowder', '#FattyHamSoup', '#LowProteinMeal', '#NotRecommended', '#BadChoice'], ['#HighFatSauce', '#UnhealthyDish', '#CalorieBomb', '#SausageOverload', '#InactiveEating', '#NotRecommended'], ['#HealthyRicottaGnocchi', '#LowFatGnocchi', '#HighProteinPasta', '#FSA10Approved', '#NutrientRichMeal', '#DeliciousYetLight']]"
25,16,"[1005, 2329, 236]",Healthy,2024-12-11 10:08:43.828429+00:00,"[['#HealthyChickenChili', '#LowCalorieHighProtein', '#BalancedDietApproved', '#NutrientRichMeal', '#QuickAndEasyCooking', '#FSA4Certified'], ['#HealthyLentilLoaf', '#FSA5Approved', '#HighProteinDish', '#LowFatMeal', '#NutrientPackedLoaf', '#EnergyBoostingMeal'], ['#HealthyEatingChoice', '#HighProteinDish', '#LowFatOption', '#NutritiousAndDelicious', '#FSAapproved', '#QuickAndEasyMeal']]"
24,15,"[4416, 5133, 3573]",Unhealthy,2024-12-11 10:08:10.581800+00:00,"[['#UnhealthyChoice', '#HighCalorieCasserole', '#FatHeavyRecipe', '#ObesityRisk', '#UnsuitableForWeightLoss', '#NotRecommended'], ['#HealthyCabbageRolls', '#LowCalorieMeal', '#ProteinPackedDish', '#HeartHealthyIngredients', '#NotRecommendedForHighBMI', '#FSA10'], ['#SinfullyDecadentFudge', '#CalorieladenIndulgence', '#HighFatLowProtein', '#UnhealthyTreat', '#AvoidIfWatchingWeight', '#NotForTheHealthConscious']]"
23,15,"[2210, 3084, 2483]",Healthy,2024-12-11 10:08:10.577692+00:00,"[['#NutritiousVietnameseSaladRolls', '#FreshIngredientsHealthyEats', '#LowCalorieHighProteinRolls', '#FSA6ApprovedRecipe', '#HealthyEatingMadeEasy', '#WholesomeVietnameseCuisine'], ['#HealthyEating', '#LowFatHighProtein', '#SlowCookerRecipe', '#NutritiousMeals', '#FSA5Star', '#EasyMealPrep'], ['#HealthyHouseFriedRice', '#LowFatHighProteinHouseFriedRice', '#FSA6ApprovedHouseFriedRice', '#NutrientPackedHouseFriedRice', '#WholesomeHouseFriedRice', '#BalancedMealHouseFriedRice']]"
22,11,"[4416, 5133, 3573]",Unhealthy,2024-12-11 10:06:05.489765+00:00,"[['#HealthyParmesanArtichokeCasserole', '#LowCalorieHighProteinCasserole', '#FSA10ParmesanCasserole', '#LightAndNutritiousArtichokeCasserole', '#WeightLossFriendlyCasserole', '#FitFareParmesanCasserole'], ['#HealthyCabbageRolls', '#LowCalorieDish', '#ProteinPackedMeal', '#FSA10Approved', '#NutritiousIngredients', '#NotRecommendedForWeightLoss'], ['#DecadentDessert', '#GuiltyPleasure', '#IndulgentTreat', '#CalorieBomb', '#NotForWeightLoss', '#HighFatHighCalorie']]"
21,11,"[2210, 3084, 2483]",Healthy,2024-12-11 10:06:05.479876+00:00,"[['#FreshVietnameseSaladRolls', '#HealthyIngredientsOnly', '#LowFatHighProtein', '#NutrientPackedRolls', '#DeliciouslyHealthyEats', '#FSA6Approved'], ['#HealthySwissSteak', '#LowFatHighProtein', '#CalorieCountedMeal', '#NutritiousSlowCooker', '#DeliciouslyHealthyDinner', '#FSA5ApprovedMeal'], ['#HealthyHouseFriedRice', '#LowCalorieHighProtein', '#NutritiousAndDelicious', '#FitApprovedDish', '#FSA6Approved', '#BalancedAndTasty']]"
20,10,"[3735, 5569, 5989]",Unhealthy,2024-12-11 10:05:31.848700+00:00,"[['#UnhealthyEatingChoice', '#HighFatContent', '#UnfitForWeightLoss', '#BadFSArating', '#CalorieOverload', '#NotForRegularConsumption'], ['#HealthyChickenPotPie', '#LowFSArecipe', '#HighProteinMeal', '#NutritiousDinnerOption', '#BalancedMealChoice', '#NotForWeightLoss'], ['#UnhealthyEating', '#HighCalorieDish', '#NotRecommendedForWeightLoss', '#FSA10Rating', '#CalorieBomb', '#SkipThisRecipe']]"
19,10,"[2803, 936, 446]",Healthy,2024-12-11 10:05:31.845896+00:00,"[['#HealthySpaghettiSauce', '#NutritiousMeal', '#FSA6Approved', '#LowFatHighProtein', '#DeliciousDinnerOption', '#BalancedDietChoice'], ['#HealthyPorkChop', '#NutritiousCabbage', '#LowFatHighProtein', '#FSAscore4', '#DeliciousCasserole', '#EasyMealPrep'], ['#HealthyBeans', '#HighProteinStew', '#LowFatMeal', '#NutrientRichDish', '#FSA6Approved', '#HealthyComfortFood']]"
18,9,"[3649, 4376, 4416]",Unhealthy,2024-12-11 09:31:46.771051+00:00,"[['#HealthyEnchiladaCasserole', '#LowCalorieMexicanMeal', '#ProteinPackedDinner', '#NutritiousMexicanCasserole', '#FSA10Enchilada', '#EnergizingMealOption'], ['#HealthyEggplantParmesan', '#LowFatHighProtein', '#UnhealthyFSA', '#HighCalorieCount', '#NotRecommendedForWeightGain', '#MinimumActivityLevelRequired'], ['#HealthyIngredients', '#FSA10', '#LowCalorieCasserole', '#HighProteinDish', '#NotForGainingWeight', '#NotRecommendedForLowBMI']]"
17,9,"[2282, 1879, 2719]",Healthy,2024-12-11 09:31:46.768202+00:00,"[['#HealthyEating', '#LowFatDiet', '#HighProteinMeal', '#NutritiousSoup', '#FSA6', '#CalorieCounting'], ['#HealthyChickenFajitaSoup', '#LowCalFajitaSoup', '#HighProteinFajitaSoup', '#NutrientRichFajitaSoup', '#WeightGainFriendlySoup', '#LowFatHighProteinSoup'], ['#HealthyChickenSoup', '#LowFatHighProtein', '#QuickAndEasyRecipe', '#FSA6Approved', '#Under200Calories', '#NutrientRichMeal']]"
16,8,"[3735, 4376, 5837]",Unhealthy,2024-12-11 09:31:24.411226+00:00,"[['#unhealthyhawaiian', '#highcaloriechicken', '#fatsaturateddish', '#lowFSAscore', '#notformaintainingweight', '#notforhealthyeating'], ['#UnhealthyEggplantParmesan', '#HighCalorieMeal', '#FattyDish', '#UnbalancedNutrition', '#NotRecommendedForHealthyEating', '#LowFSAScore'], ['#UnhealthyIngredients', '#HighFatContent', '#CalorieOverload', '#BadFSArating', '#NoSleepSolution', '#LazyFoodPrep']]"
15,8,"[2282, 446, 2075]",Healthy,2024-12-11 09:31:24.407868+00:00,"[['#HealthyPastaFagioliSoup', '#LowFatHighProteinSoup', '#NutritiousItalianSoup', '#FSA6ApprovedMeal', '#CalorieFriendlyDish', '#EnergyBoostingSoup'], ['#HealthyBeanStew', '#NutrientRichMeal', '#LowFatHighProtein', '#BalancedDietDelight', '#FSA6Approved', '#BrazilianCuisineEats'], ['#HealthyTurkeyGoulash', '#HighProteinMeal', '#LowFatHighProtein', '#NutritiousDinnerOption', '#GoodFSArecipe', '#CalorieFriendlyMeal']]"
14,7,"[5569, 4376, 6507]",Unhealthy,2024-12-11 09:31:03.203911+00:00,"[['#UnhealthyButDelicious', '#HighCalorieIndulgence', '#FatLoadedComfortFood', '#LowProteinRatio', '#NotRecommendedForRegularDiet', '#FSA10WarnsAboutThis'], ['#LowFatEggplantParmesan', '#HighProteinMeal', '#UnhealthyChoice', '#HighCalorieDish', '#NotRecommended', '#FSA10'], ['#UnhealthyChowder', '#HighFatContent', '#HighCalorieSoup', '#NotRecommended', '#FattyDish', '#LowFSAScore']]"
13,7,"[2282, 446, 2075]",Healthy,2024-12-11 09:31:03.200923+00:00,"[['#HealthyItalianSoup', '#LowFatHighProtein', '#NutrientPackedDish', '#FSA6Approved', '#Under300Calories', '#HeartHealthyOption'], ['#HealthyBlackBeanStew', '#ProteinPackedMeal', '#LowFatNutrition', '#NutrientRichDish', '#BalancedDietOption', '#DeliciousAndNutritious'], ['#HealthyTurkeyGoulash', '#LowFatHighProtein', '#NutrientRichMeal', '#FSA6Approved', '#CalorieConscious', '#HighProteinDinner']]"
12,6,"[3489, 4167, 5609]",Unhealthy,2024-12-11 09:29:08.321745+00:00,"[['#HealthySteakDish', '#ProteinPackedMeal', '#GoodFatsRecipe', '#AvocadoSalsaDelight', '#NutritiousEating', '#NotIdealForWeightLoss'], ['#UnhealthyChoice', '#HighFatContent', '#HighCalorieMeal', '#NotRecommendedForWeightLoss', '#LowSleepHighActivityUnfriendly', '#HighFSA'], ['#UnhealthyEatingChoice', '#HighFatContent', '#PoorFSArating', '#CalorieHeavy', '#NotForWeightLoss', '#AvoidForLowActivity']]"
11,6,"[561, 91, 494]",Healthy,2024-12-11 09:29:08.319011+00:00,"[['#HealthyEatingWithTagine', '#NutrientPackedTagine', '#LowFatHighProteinTagine', '#FSA6ApprovedTagine', '#FlavorfulMoroccanDish', '#MealPrepWithTagine'], ['#HealthyHomemadeBurgers', '#BlackBeanProteinPower', '#LowCalorieVegetarianBurgers', '#NutritiousVeggieBurgers', '#FuelYourBodyRight', '#DeliciousHealthKick', '#HealthyEating', '#VegetarianOptions', '#NutrientRich', '#FuelYourDay', '#BalancedDiet', '#FoodForFuel'], ['#HealthyEating', '#LowFatMeal', '#ProteinPacked', '#FSA6', '#DeliciouslyNutritious', '#BalancedMeal']]"
10,5,"[3735, 5569, 5989]",Unhealthy,2024-12-11 09:27:40.486408+00:00,"[['#UnhealthyHawaiianChicken', '#HighCalorieDish', '#FSA10Meal', '#HighFatChicken', '#ProteinPackedMeal', '#NotRecommendedRecipe'], ['#UnhealthyDeliciousness', '#CalorieBombPie', '#HighFatHighProtein', '#HeartUnfriendlyComfortFood', '#FSA10Dish', '#NotForFitFolks'], ['#unhealthyfood', '#highcalories', '#lowFSAscore', '#caloriedense', '#fatteningrecipe', '#notidealforhealthyeating']]"
9,5,"[2803, 936, 446]",Healthy,2024-12-11 09:27:40.483607+00:00,"[['#HealthySpaghettiSauce', '#NutritiousIngredients', '#HeartHealthyRecipe', '#LowCalorieMeal', '#HighProteinDish', '#DeliciouslyGoodFSA'], ['#HealthyPorkChopCasserole', '#LowFatHighProteinCabbage', '#BalancedDietRecipe', '#NutrientRichMeal', '#FitnessFriendlyCasserole', '#DeliciousAndNutritious'], ['#HealthyBlackBeanStew', '#BrazilianFlavors', '#ProteinPackedMeal', '#LowFatDinner', '#HighFiberDelight', '#NutrientRichEating']]"
